Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K)
0.4940098661028893,1.0,,0.47183098591549294,0.0,0.14687555555555554,0.0007305525499816924,0.15737794150576698,0.2,0.7999999999999998,2.0699952397986782e-06,0.7769019292995645,20.232,0.8486076385895335,0.04979253112033332
0.30655391120507397,0.6666666666666666,,0.5774647887323944,0.0,0.2530977777777778,0.2264781679716181,0.0355805063806683,0.2,1.0,1.2064377042883758e-05,0.5489380337201664,11.004,0.8458487800672474,0.18257261410788098
0.5172656800563776,1.0,,0.6830985915492958,0.0,0.21249333333333334,0.05246304140884225,0.002625555727006448,0.2,0.7999999999999998,4.47060290748221e-06,0.5358003065469674,25.624,0.8430037072161393,0.037344398340261785
0.1543340380549683,0.6666666666666666,,0.34507042253521125,0.0,0.2234311111111111,0.43565813495673694,0.0,0.0,1.0,2.448519893165109e-05,0.6306838916867382,3.377,0.8413656349685317,0.12863070539419047
0.45313601127554615,1.0,,0.5774647887323944,0.0,0.12458222222222222,0.014660538934071755,0.007124378425801245,0.2,0.7999999999999998,4.4359470709901e-06,0.7708196482008611,18.637,0.8427450642296748,0.041493775933618963
0.35940803382663844,1.0,,0.5774647887323944,0.0,0.4222844444444444,0.1690512325710148,0.0,0.2,0.7999999999999998,9.277027248947782e-06,0.7131596233851543,14.276,0.8439520648331753,0.0539419087136905
0.40380549682875266,1.0,,0.5774647887323944,0.0,0.29472,0.0004097630873533808,0.029863243398356464,0.2,0.7999999999999998,7.010684371109448e-06,0.6319003479064788,17.535,0.8421415639279245,0.05809128630707126
0.616631430584919,1.0,,0.5070422535211268,0.0,0.045520000000000005,0.004225910776094905,0.0,0.3,0.6,0.042392264787444164,0.6720434031579203,22.884,0.8426588499008535,0.016597510373452303
0.8752642706131077,0.7777777777777778,,0.7887323943661971,0.0,0.046066666666666665,0.03874097910457937,0.5885818090724686,0.5,0.6,0.7834222831736931,0.9175242683015838,13.82,0.8423139925855677,0.18672199170123815
0.18040873854827344,0.6666666666666666,,0.3732394366197183,0.0,0.34288444444444444,0.14525366603179576,0.0027376809564438292,1.0,1.0,2.01043184965595e-05,0.7664404058097949,4.81,0.836882489869816,0.07883817427385716
0.41014799154334036,1.0,,0.5774647887323944,0.0,0.38366666666666666,0.0,0.032006531822214496,0.2,0.7999999999999998,6.455553149754237e-06,0.41670924263435755,16.558,0.8376584188292096,0.05809128630707126
0.463706835799859,1.0,,0.5774647887323944,0.6919729421690671,0.0,0.02722419484551018,0.39264358730570276,0.2,0.7999999999999998,0.24118600956845923,0.6694888450964649,9.9962,0.9258556772135527,0.15352697095435713
0.7892882311486963,0.7777777777777778,,0.5070422535211268,0.0,0.04928,0.002023174407292279,0.23563811753497707,0.5,0.6,0.7322039334132678,0.837724740286597,10.039,0.8390378480903526,0.08298755186721433
0.5299506694855531,1.0,,0.5774647887323944,0.0,0.05273333333333333,0.043245726731812324,0.00022951001192512518,0.0,0.6,8.24543142894951e-06,0.41987202880568325,21.031,0.8618846452280372,0.0539419087136905
0.12191684284707541,0.5555555555555556,,0.24647887323943662,0.0,0.21821333333333334,0.2029302837602278,0.0,0.0,0.6,2.8499322814909006e-05,0.4754640780478311,1.2565,0.8584360720751788,0.09543568464730946
0.7061310782241014,0.7777777777777778,,0.5070422535211268,0.0,0.18236,0.03676893724586039,0.2742967917274548,0.5,0.6,1.4817708837809074e-05,0.5422475245115927,31.784,0.8480903526166051,0.0871369294605951
0.463706835799859,1.0,,0.6830985915492958,0.0,0.35520888888888885,0.0,0.0,0.2,0.7999999999999998,8.252447641245457e-06,0.49054813517261503,22.043,0.8086041900163804,0.04979253112033332
0.3368569415081043,1.0,,0.5774647887323944,0.0,0.37446666666666667,0.15837619172851786,0.0,0.2,1.0,8.974267057752906e-06,0.6804369510741309,14.199,0.842400206914389,0.06639004149378562
0.7061310782241014,0.7777777777777778,,0.08450704225352113,0.0,0.06686222222222223,0.23002156388152256,0.041714367624395,0.5,0.6,0.901241496622177,0.7608447071989879,4.6352,0.8424864212432103,0.0871369294605951
0.1832276250880902,0.6666666666666666,,0.4014084507042254,0.0,0.3246533333333333,0.04020618078884365,0.27424197616674234,1.0,1.0,2.336685721417564e-05,0.663771500863684,4.5558,0.8443831364772822,0.19087136929461893
0.06131078224101479,0.26666666666666666,,0.47183098591549294,0.0,0.19047999999999998,0.34460631600602765,0.0,0.0,0.1999999999999999,0.00019992133514197156,0.39323163759336305,0.00094478,0.8576601431157861,0.09543568464730946
0.17758985200845667,0.6666666666666666,,0.3732394366197183,0.0,0.30334666666666665,0.31367261922293777,5.899798799484404e-05,1.0,1.0,1.889455340674289e-05,0.7946621901077778,4.5092,0.8442107078196398,0.13692946058092842
0.788583509513742,0.7777777777777778,,0.8943661971830986,0.0,0.057257777777777775,0.11018002693877953,0.02903004687552674,0.5,0.6,0.23344691479353402,0.7288519086198088,26.015,0.8536080696611774,0.02904564315352384
0.6441155743481324,1.0,,0.6830985915492958,0.0,0.40054666666666666,0.056513277493201376,0.002782437861765571,0.3,0.6,1.9022120903032867e-05,0.3875142933605819,28.239,0.8587809293904646,0.037344398340261785
0.1952078928823115,0.6666666666666666,,0.4507042253521127,0.0,0.3684622222222222,0.03442461455103753,0.24118545227908023,1.0,1.0,1.9608931385966757e-05,0.7960002919494927,5.289,0.836882489869816,0.1576763485477143
0.5299506694855531,1.0,,0.47183098591549294,0.0,0.0,0.019029531139946345,0.17087901410925121,0.0,0.6,1.548244179972676e-06,0.5061187747852953,22.905,0.8478317096301407,0.06639004149378562
0.5961945031712473,1.0,,0.5070422535211268,0.0,0.037616888888888894,0.04386768989574492,0.0022415179086548013,0.8,0.6,0.32172362222619744,0.7512347030630367,11.468,0.8476592809724974,0.020746887966809482
0.5503875968992248,1.0,,0.5774647887323944,0.0,0.044444444444444446,0.05401196890363592,0.013138467669371174,0.0,0.6,7.730909193913272e-06,0.37279517310171995,25.92,0.12716613501163887,0.06224066390042844
0.05990133897110641,0.26666666666666666,,0.47183098591549294,0.0,0.2954666666666667,0.498766464643263,0.0,0.0,0.1999999999999999,0.00019779521020380525,0.4841009172079897,0.00094746,0.8473144236572117,0.1410788381742856
0.2882311486962649,0.6666666666666666,,0.5774647887323944,0.0,0.524,0.6125139586624742,0.0,0.2,1.0,1.1340431501438145e-05,0.8457533513368855,9.963,0.8371411328562806,0.09128630705395228
0.33333333333333337,1.0,,0.5774647887323944,0.0,0.5361333333333334,0.014119909414653423,0.10983092414376036,0.2,1.0,5.651771616880479e-06,0.7101184828358028,10.927,0.874127079920683,0.0871369294605951
0.32910500352360816,1.0,,0.5774647887323944,0.0,0.1832711111111111,0.03126994561859096,0.0,0.2,1.0,8.768245551244593e-06,0.7764153468116682,10.992,0.8464522803689977,0.06639004149378562
0.003523608174770965,0.0,,0.0,0.0,0.0,0.0859877530070648,0.00211736066364103,0.0,0.0,0.015709396813457514,0.8475780356664963,0.00099553,0.8657642900250019,0.04564315352697614
0.4996476391825228,1.0,,0.6830985915492958,0.0,0.2638311111111111,0.0,3.0521304204709804e-05,0.2,0.7999999999999998,1.1694431303642828e-05,0.44480938131036657,22.414,0.8486938529183548,0.04979253112033332
0.2544045102184637,0.6666666666666666,,0.5774647887323944,0.0,0.20145333333333332,0.025905513329672322,0.0,1.0,1.0,1.8769112035391082e-05,0.8047587767316253,8.5681,0.8398999913785674,0.07468879668049998
0.1437632135306554,0.6666666666666666,,0.3028169014084507,0.0,0.2563288888888889,0.26877465332655354,0.0,0.0,1.0,4.115720763428187e-05,0.6168162907816946,1.1548,0.848348995603069,0.0539419087136905
0.6708949964763917,1.0,,0.5070422535211268,0.0,0.053177777777777775,0.06584272495219032,0.017941681176802383,0.3,0.6,1.5293960823958316e-05,0.43094178040532327,29.503,0.8248986981636348,0.033195020746904606
0.33967582804792107,1.0,,0.5774647887323944,0.0,0.36576444444444445,0.043824331886720774,0.0,0.2,1.0,9.755405360035191e-06,0.5764299442863051,12.815,0.8397275627209241,0.0705394190871428
0.6504580690627202,1.0,,0.5070422535211268,0.0,0.2519822222222222,0.013107275638375665,0.15637207596669295,0.3,0.6,0.18554531993664802,0.7079288616402695,21.442,0.8445555651349256,0.04564315352697614
0.19168428470754054,0.6666666666666666,,0.4014084507042254,0.0,0.5060444444444444,0.023456533371687727,0.18199560982174254,1.0,1.0,1.926662527092199e-05,0.8531737342773034,5.426,0.81627726528149,0.1244813278008333
0.02255109231853418,0.0,,0.04929577464788732,0.0,0.1521422222222222,0.09159140189749598,0.0,0.0,0.0,0.025982832514676917,0.7082937985061917,0.00098084,0.8311061298387793,0.10373443983402382
0.5525017618040873,1.0,,0.5774647887323944,0.0,0.3844933333333333,3.067354872894501e-05,0.04247904469633412,0.0,0.6,8.353013350820721e-06,0.33982920954674845,25.085,0.8366238468833522,0.04979253112033332
0.057082452431289635,0.26666666666666666,,0.47183098591549294,0.0,0.33818666666666664,0.31002456604987155,3.4777732494034005e-06,0.0,0.1999999999999999,0.00025936778841310036,0.5317860010218232,0.0009484,0.848348995603069,0.16182572614109508
0.2748414376321353,0.6666666666666666,,0.7605633802816901,0.0,0.3401022222222222,1.0,0.00017653899483061853,0.2,1.0,1.833857173541241e-05,0.8586477872661363,9.3968,0.8486938529183548,0.3734439834024999
0.23678646934460887,0.6666666666666666,,0.5070422535211268,0.0,0.5538666666666667,0.0726574078877787,0.0,1.0,1.0,2.2137956999915537e-05,0.830426002968153,8.0799,0.8479179239589619,0.06639004149378562
0.4876673713883015,1.0,,0.5774647887323944,0.0,0.20244,0.11816388101426044,0.030331916442448183,0.2,0.7999999999999998,4.567235285921867e-06,0.6888304989903413,21.752,0.8195534097767051,0.0705394190871428
0.14235377026074703,0.6666666666666666,,0.3028169014084507,0.0,0.43351555555555554,0.28689531089112813,0.0,0.0,1.0,2.5653504585173456e-05,0.47801863610928635,2.6093,0.8442107078196398,0.06639004149378562
0.06342494714587738,0.26666666666666666,,0.47183098591549294,0.0,0.25819555555555557,0.25403293025834345,0.0,0.0,0.1999999999999999,0.00020921250112175812,0.374619857431331,0.0009432,0.8380032761444953,0.11203319502076177
0.39464411557434814,1.0,,0.5774647887323944,0.0,0.2981377777777778,0.028397851296681063,0.0,0.2,0.7999999999999998,9.185603876606632e-06,0.6607303603143323,16.554,0.8440382791619966,0.06639004149378562
0.04651162790697674,0.26666666666666666,,0.15492957746478872,0.07653606477301322,0.1515911111111111,0.40134550367728244,0.0,0.0,0.1999999999999999,0.00011588624696094983,0.6883439165024451,0.00095841,0.891111302698508,0.016597510373452303
0.204369274136716,0.6666666666666666,,0.4507042253521127,0.0,0.42307555555555554,0.10669344497173429,0.0,1.0,1.0,1.9174138836111756e-05,0.6792204948543901,5.9794,0.8555047848952495,0.0539419087136905
0.3136011275546159,0.6666666666666666,,0.5774647887323944,0.0,0.3099822222222222,0.07226868091032083,0.0,0.2,1.0,1.0592035523203617e-05,0.8720288056832834,13.113,0.8430037072161393,0.06224066390042844
0.23608174770965468,0.6666666666666666,,0.5070422535211268,0.0,0.4620444444444444,0.01535755630672891,0.0,1.0,1.0,1.758698656977064e-05,0.7990414324988444,8.2708,0.8603327873092509,0.07468879668049998
0.7427766032417195,0.7777777777777778,,0.5070422535211268,0.0,0.1653777777777778,0.0757627383961633,0.018664698422600018,0.5,0.6,1.8898805656619222e-05,0.5539255042211031,27.551,0.8219674109837054,0.05809128630707126
0.5377026074700493,1.0,,0.5774647887323944,0.0,0.18601777777777778,0.030114230412533513,0.0015095657264610333,0.0,0.6,5.92529759017557e-06,0.27856847432060916,24.14,0.8674885766014314,0.041493775933618963
0.6603241719520788,1.0,,0.7887323943661971,0.0,0.3689822222222222,0.008995889810254887,0.11024752240517523,0.3,0.6,1.5812735308870887e-05,0.3528452910979733,29.579,0.8605914302957154,0.04979253112033332
0.7512332628611698,0.7777777777777778,,0.5070422535211268,0.0,0.2222711111111111,0.09620080678789066,0.026403285206184617,0.5,0.6,1.568091556270458e-05,0.38666277400676347,31.874,0.8434347788602462,0.0705394190871428
0.09372797744890767,0.5555555555555556,,0.15492957746478872,0.0,0.3763066666666667,0.1255751103498707,0.0,0.0,0.4,2.3218028468503996e-05,0.5490596793421405,0.42655,0.8857660143115784,0.06224066390042844
0.19097956307258632,0.6666666666666666,,0.4014084507042254,0.0,0.32124444444444444,0.1010524184873168,0.0,1.0,1.0,2.1857308508077586e-05,0.6899253095881079,4.952,0.843865850504354,0.04979253112033332
0.507399577167019,1.0,,0.5774647887323944,0.0,0.6521333333333333,0.008389774746172496,0.12391304169079691,0.2,0.7999999999999998,4.701818994507792e-06,0.5028343429919957,20.061,0.8494697818777482,0.037344398340261785
0.5151515151515151,1.0,,0.5774647887323944,0.0,0.21233333333333332,0.050221880873421665,0.014129258929249282,0.2,0.7999999999999998,7.335024730426714e-06,0.4969953531372406,22.968,0.8398999913785674,0.05809128630707126
0.16772374911909796,0.6666666666666666,,0.3732394366197183,0.0,0.35874666666666666,0.20913496436195922,0.0,0.0,1.0,2.4820063609412282e-05,0.6041651460963919,3.9128,0.8380894904733166,0.06639004149378562
0.2374911909795631,0.6666666666666666,,0.5352112676056338,0.0,0.3158222222222222,0.005438439925011575,0.0,1.0,1.0,1.5177023952359174e-05,0.757438629783714,8.5652,0.8448142081213901,0.06224066390042844
0.31994362226920364,1.0,,0.5774647887323944,0.0,0.18104888888888887,0.016471408607521654,0.0,0.2,1.0,6.909055599065102e-06,0.8281147361506458,11.62,0.8511940684541771,0.0539419087136905
0.16138125440451023,0.6666666666666666,,0.34507042253521125,0.0,0.16858222222222222,0.256290536935118,0.0,0.0,1.0,2.132258808612877e-05,0.6440649101038852,3.7683,0.8401586343650311,0.07883817427385716
0.28400281888653983,0.6666666666666666,,0.5774647887323944,0.0,0.21666666666666667,0.07033850195686654,2.973470090848569e-06,0.2,1.0,1.2810646896180118e-05,0.6754494805731942,10.814,0.8520562117423919,0.0539419087136905
0.7286821705426356,0.7777777777777778,,0.5070422535211268,0.0,0.04293466666666666,0.04597578619657415,0.0022801354711767447,0.5,0.6,0.08419188107179298,0.764737367102158,25.95,0.8480041382877832,0.037344398340261785
0.2980972515856237,0.6666666666666666,,0.5774647887323944,0.0,0.3017777777777778,0.19828051106832786,0.03220934939685068,0.2,1.0,9.648036050657795e-06,0.7183903851300392,12.422,0.855332356237607,0.16597510373445226
0.4982381959126144,1.0,,0.5774647887323944,0.0,0.43222222222222223,0.0013869180514193094,0.0,0.2,0.7999999999999998,5.8251571055879386e-06,0.4263192467703088,19.471,0.8497284248642127,0.033195020746904606
0.4334038054968287,1.0,,0.5774647887323944,0.0,0.18990666666666667,0.1086460504815804,0.0,0.2,0.7999999999999998,1.1146954132065014e-05,0.4220616500012165,19.098,0.8426588499008535,0.10373443983402382
0.5285412262156448,1.0,,0.5774647887323944,0.0,0.0,0.011670331415165046,0.18792117193476177,0.0,0.6,3.466753017927007e-06,0.17400189767170274,24.883,0.8616260022415727,0.10373443983402382
0.22339675828047922,0.6666666666666666,,0.5070422535211268,0.0,1.0,0.0,0.0,1.0,1.0,1.928363427042732e-05,0.9427049120502152,6.8845,0.36391068195534115,0.04979253112033332
0.5151515151515151,1.0,,0.5774647887323944,0.0,0.23956000000000002,0.05711729941202054,0.017042705981117682,0.2,0.7999999999999998,6.25994965544294e-06,0.2733255480135271,22.197,0.8502457108371411,0.04979253112033332
0.07258632840028188,0.5555555555555556,,1.0,0.0,1.0,0.5531732904497706,0.0,0.0,0.1999999999999999,0.0005131101691585536,0.0,0.00092232,0.7536856625571168,0.1784232365145238
0.25863284002818887,0.6666666666666666,,0.5774647887323944,0.0,0.31983555555555554,0.006582941852873119,0.0,1.0,1.0,1.382587155415451e-05,0.8710556407074908,8.7197,0.8461074230537119,0.06639004149378562
0.5123326286116983,1.0,,0.5774647887323944,0.0,0.1745422222222222,0.0002294236718881172,0.0,0.2,0.7999999999999998,3.854770819142351e-06,0.4973602900031628,22.679,0.8515389257694628,0.02489626556016666
0.5708245243128964,1.0,,0.5070422535211268,0.0,0.3720488888888889,0.08504434253484973,0.024034704827798282,0.8,0.6,6.871954718894101e-06,0.6862759409288858,24.02,0.8531769980170704,0.07468879668049998
0.5665961945031711,1.0,,0.47183098591549294,0.0,0.1956088888888889,0.09698723136536314,0.028059811450915812,0.8,0.6,6.079229035698808e-06,0.3473712381091404,23.259,0.8451590654366758,0.04564315352697614
0.5658914728682171,1.0,,0.5070422535211268,0.0,0.17299111111111112,2.9840775934929498e-06,0.19112240068037073,0.8,0.6,6.558882821749117e-06,0.6688806169865946,24.308,0.8451590654366758,0.05809128630707126
0.3474277660324172,1.0,,0.5774647887323944,0.0,0.27772444444444444,0.036236680307494995,0.0,0.2,1.0,8.058863965625419e-06,0.8574313310463955,13.899,0.8403310630226744,0.07468879668049998
0.7385482734319944,0.7777777777777778,,0.5070422535211268,0.0,0.15880444444444444,0.04386768989574492,0.002902483939725905,0.5,0.6,1.319122326011188e-05,0.3791207454443715,33.65,0.8834382274333993,0.008298755186737944
0.8372093023255813,0.7777777777777778,,0.6830985915492958,0.0,0.04028488888888889,0.35535611203649725,0.07036646120880918,0.5,0.6,0.7875257043043542,0.8110843490742768,6.7631,0.8380894904733166,0.11203319502076177
0.6102889358703312,1.0,,0.5070422535211268,0.0,0.0,0.21335115696361767,0.04822097468096658,0.3,0.6,0.08245271087237298,0.5607376590516508,21.373,0.8402448486938532,0.107883817427381
0.46018322762508806,1.0,,0.6830985915492958,0.0,0.10307111111111111,0.028248340920735724,5.4596298469631765e-05,0.2,0.7999999999999998,9.447117244001084e-06,0.28477240104128654,20.211,0.8315372014828863,0.07468879668049998
0.3439041578576462,1.0,,0.5774647887323944,0.0,0.32721333333333336,0.12352980840693853,0.0,0.2,1.0,1.2075007667574589e-05,0.8047587767316253,14.951,0.8390378480903526,0.07468879668049998
0.16279069767441862,0.6666666666666666,,0.34507042253521125,0.0,0.20930666666666667,0.23891743125027004,0.0,0.0,1.0,2.077936316442729e-05,0.6828698635136121,3.9898,0.8450728511078538,0.0539419087136905
0.269908386187456,0.6666666666666666,,0.7605633802816901,0.0,0.6369333333333334,0.17295345338318807,0.0,0.2,1.0,2.3205271718875002e-05,0.8501325937279517,9.5374,0.8388654194327093,0.107883817427381
0.03735024665257223,0.26666666666666666,,0.04929577464788732,0.0,0.19922666666666666,0.14858475720785783,1.1302968618913722e-07,0.0,0.0,0.00011272895142777293,0.5609809502955988,0.00096743,0.8601603586516077,0.06224066390042844
0.6807610993657505,1.0,,0.5070422535211268,0.0,0.20265777777777777,0.01517066833679724,0.23939298344378207,0.3,0.6,1.566815881307558e-05,0.4310634260272973,27.032,0.8523148547288556,0.107883817427381
0.16701902748414377,0.6666666666666666,,0.3732394366197183,0.0,0.3373644444444444,0.11812500831651464,0.0,0.0,1.0,2.4430982745727852e-05,0.5722939931391868,4.0607,0.8411932063108892,0.07468879668049998
0.6694855532064834,1.0,,0.6830985915492958,0.1538803120235646,0.06574222222222222,0.06007311954445982,0.0026412329773702176,0.3,0.6,1.8570319353672535e-05,0.5646303189548206,26.789,0.8724890076730754,0.04979253112033332
0.4700493305144467,1.0,,0.5774647887323944,0.0,0.27299555555555555,0.0,0.03742504999864331,0.2,0.7999999999999998,8.336854801290658e-06,0.546383475658711,20.552,0.8476592809724974,0.04979253112033332
0.624383368569415,1.0,,0.47183098591549294,0.0,0.016921333333333333,0.03065246776593672,0.52433797191744,0.3,0.6,0.35741062931331824,0.667907452010802,10.176,0.8513664971118203,0.1950207468879761
0.6370683579985905,1.0,,0.5070422535211268,0.0,0.14966222222222222,0.03202198280959599,0.22862720731985067,0.3,0.6,1.3528214062811232e-05,0.445417609420237,27.012,0.8413656349685317,0.05809128630707126
0.6356589147286821,1.0,,0.5070422535211268,0.0,0.23444,0.06005816850686529,0.017310754073001717,0.3,0.6,1.2541692091502085e-05,0.4636644527163468,27.778,0.8377446331580308,0.033195020746904606
0.5236081747709654,1.0,,0.5774647887323944,0.0,0.38894666666666666,0.0,0.0,0.2,0.7999999999999998,3.5833709707854268e-06,0.6329951585042455,20.441,0.8667126476420379,0.016597510373452303
0.562367864693446,1.0,,0.5070422535211268,0.0,0.19877777777777778,0.000158914578592297,0.0012306641535559265,0.8,0.6,5.333384407390081e-06,0.579957667323553,23.891,0.8404172773514956,0.012448132780095123
0.07822410147991543,0.5555555555555556,,1.0,0.0,1.0,0.8140240433615973,0.0,0.0,0.1999999999999999,0.00020180295571224868,0.23152811230323825,0.00091544,0.8014484007242006,0.04564315352697614
0.37420718816067655,1.0,,0.5774647887323944,0.0,0.3368711111111111,0.05645945375786106,0.0,0.2,0.7999999999999998,1.1833692487092716e-05,0.6284942704912049,15.666,0.8422277782567464,0.0705394190871428
0.7625088090204368,0.7777777777777778,,0.5070422535211268,0.0,0.11830666666666667,0.01842401411736774,0.1899575700152305,0.5,0.6,1.592329380565553e-05,0.508916624090699,31.297,0.8503319251659622,0.05809128630707126
0.24171952078928824,0.6666666666666666,,0.5352112676056338,0.0,0.45813333333333334,0.02327861602431278,0.0,1.0,1.0,1.7895274685804746e-05,0.9324866798043938,7.9317,0.8615397879127507,0.06224066390042844
0.6652572233967582,1.0,,0.5070422535211268,0.0,0.22009777777777778,0.07962309630307188,0.0037170431719133834,0.3,0.6,1.1930431171779285e-05,0.3524803542320511,31.211,0.8380032761444953,0.02489626556016666
0.4770965468639886,1.0,,0.5774647887323944,0.0,0.19857777777777777,0.017981463404569544,0.007661844998587127,0.2,0.7999999999999998,6.145776746263412e-06,0.3934749288373112,21.908,0.8497284248642127,0.04979253112033332
